Kode Provinsi,Provinsi,kode kabupaten,Kabupaten,kode kecamatan,Kecamatan,kode desa,Desa
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,TAJOK KAYONG
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,KAYONG UTARA
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,KAYONG HULU
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,SEPAKAT JAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,CEGOLAK
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,PATEH BENTENG
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,TANJUNG MEDAN
61,KALIMANTAN BARAT,6104,KETAPANG,,NANGA TAYAP,,KAYUNG TUHE
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,PENJAWAAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,SANDAI
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,MUARA JEKAK
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,PETAI PATAH
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,RANDAU JUNGKAL
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,RANDAU
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,SANDAI KIRI
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,DEMIT
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,JAGO BERSATU
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,PENDAMARAN INDAH
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,MERIMBANG JAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,ALAM PAKUAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SANDAI,,ISTANA
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,MENYUMBUNG
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,SENDURUHAN
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,CINTA MANIS
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,BEGINCI DARAT
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,BENUA KRIO
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,RIAM DADAP
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,SEKUKUN
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,BATU LAPIS
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,KRIO HULU
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,KENYABUR
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,SUNGE BENGARAS
61,KALIMANTAN BARAT,6104,KETAPANG,,HULU SUNGAI,,LUBUK KAKAP
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SEMPURNA
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,RIAM BUNUT
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,BENGARAS
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SUKARAMAI
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SEPOTONG
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,TANJUNG BERINGIN
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,BAYUN SARI
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,HARAPAN BARU
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,RANDAU LIMAT
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,TANJUNG MAJU
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SUNGAI DAKA
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,MEKAR HARAPAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SINAR KURI
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,TELUK BAYUR
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,SELANGKUT RAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,LANJUT MEKAR SARI
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,KEPARI
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,TELUK MUTIARA
61,KALIMANTAN BARAT,6104,KETAPANG,,SUNGAI LAUR,,MERABU JAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,KUALAN HILIR
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,SEKUCING LABAI
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,BALAI PINANG
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,SEMANDANG KIRI
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,SEMANDANG HULU
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,MERAWA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,KUALAN TENGAH
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,KUALAN HULU
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,PAOH CONCONG
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,LEGONG
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,KENANGA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,SEKUCING KUALAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,BALAI PINANG HULU
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,LABAI HILIR
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG HULU,,BOTUH BOSI
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,MEKAR RAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,GEMA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,SEMANDANG KANAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,KAMPAR SEBOMBAN
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,BATU DAYA
61,KALIMANTAN BARAT,6104,KETAPANG,,SIMPANG DUA,,KAMORA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,BARAS NABUN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA JELUNDUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA RIYOI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,BUNTUT PONTE
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA SEGULANG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA MENTATAI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA SERAWAI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,BEDAHA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,BEGORI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,PAGAR LEBATA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TONTANG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,KARYA JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TANJUNG RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TAHAI PERMAI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MERAKO JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,SAWANG SENGHIANG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TUNAS HARAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TELUK HARAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,GURUNG SENGHIANG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TANJUNG HARAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,RANTAU MALAM
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MENTAJOI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA BIHE
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA TEKUNGAI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TALIAN SAHABUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,BATU KETEBUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MUARA 
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MEKAR SARI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TANJUNG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NUSA TUJUH
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA RUHAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MEROBOI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,PANEKASAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,TAMAKUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,LIMBUR BERNAUNG LESTARI
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,MENSULUNG BIO
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,SABHANG LANDAN
61,KALIMANTAN BARAT,6105,SINTANG,,SERAWAI,,NANGA TANGOI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,BUNTUT SABON
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA MENAKON
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA KESANGE
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA KEMANGAI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA AMBALAU
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA SAKE
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,TANJUNG ANDAN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,BUNTUT PIMPIN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,KEPALA JUNGAI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA KEREMOI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA MENANTAK
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,BUNTUT PURUN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA SAKAI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,LUNJAN TINGANG
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,JENGKARANG
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,BUKAI TUKUN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NUSA PORING
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,PURUT BERIBIT
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,BUKIT TINGGI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,PULOU SABHANG
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,PATIH JEPARA
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,KORONG DASO
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,LUTING MINGAN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,KOLANGAN JUOI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA MENTOMOI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,SUNGAI TAMBUN
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,RIAM SABON
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA UKAI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,MENSUANG
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,DAHTAH BUNGAI
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA RADE
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,DEME
61,KALIMANTAN BARAT,6105,SINTANG,,AMBALAU,,NANGA PAHANGAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA PAYAK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TANJUNG BUNGA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA TEBIDAH
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,ENTOGONG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA TONGGOI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TANJUNG LALAU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,LINTAK TAMBUK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA MASAU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA ABAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA UNGAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA TORAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,RIAM PANJANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA LAAR
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,RIAM MUNTIK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,MERAHAU PERMAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,EMPOYANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,LANDAU BARA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TOPAN NANGA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,MAPAN JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TONAK GONEH
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,EMPAKAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TANAH MERAH
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,MERAH ARAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TAPANG MANUA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGKAK LESTARI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA ORAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,BULUH MERINDU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,KERAPUK JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,TANJUNG MIRU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,NANGA TAMPANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HULU,,KEBARAU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,NANGA PARI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,BERNAYAU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SINAR PEKAYAU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SEKUBANG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,NANGA LIBAU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SEKUJAM TIMBAI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SEMUNTAI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SIRANG SETAMBANG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,MAIT HILIR
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,LENGKENAT
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,MANIS RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,KENYAUK
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,NANGA SEPAUK
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TANJUNG RIA
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TEMIANG KAPUAS
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,ENSABANG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,BULUH KUNING
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TEMAWANG MUNTAI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TAWANG SARI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,GERNIS JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,PAOH BENUA
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,BEDAYAN
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TANJUNG HULU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SUNGAI RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,LANDAU PANJANG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,BANGUN
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SUKAU BERSATU
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,KEMANTAN
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,PENINSUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SEPULUT
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TEMAWANG BULAI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SUNGAI SEGAK
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TANJUNG BALAI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SINAR HARAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,SUNGAI JAUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,RIAM KEMPADIK
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,NANGA LAYUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,LIMAU BAKTI
61,KALIMANTAN BARAT,6105,SINTANG,,SEPAUK,,TANJUNG MAWANG
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,BENUA KENCANA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,MERTI JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,GURUNG MALI
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,KUALA TIGA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PULAU JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PANGKAL BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,TINUM BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,BENUA BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,KENYABUR BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PAGAL BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,REPAK SARI
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,MENGKURAT BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PERIBANG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,SUKA JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,BALAI HARAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,NANGA TEMPUNAK
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,TANJUNG PERADA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,MENSIAP BARU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,RIAM BATU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,SUNGAI BULUH
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,JAYA MENTARI
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,KUPAN JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PUDAU BERSATU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,TEMPUNAK KAPUAS
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,PEKULAI BERSATU
61,KALIMANTAN BARAT,6105,SINTANG,,TEMPUNAK,,MENSIAP JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,PENJERNANG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,SARAI
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,MELAYANG SARI
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,LEBAK UBAH
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,RARAI
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BONET LAMA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BONET ENGKABANG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BAYA BETUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,NOBAL
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,SOLAM RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,MERARAI DUA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,PEREMBANG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BANCOH
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,GURUNG KEMPADIK
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,KAJANG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,MERARAI SATU
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,MANTER
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,RANSI DAKAN
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,SUNGAI UKOI
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,PENJERNANG HULU
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,RIAM KIJANG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BAYA MULYA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,LAMAN RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,SABANG SURAI
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,BALAI AGUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SUNGAI TEBELIAN,,KUNYAI
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,TERTUNG
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MUNGGUK BANTOK
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,TANJUNG PURI
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,BANING 
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,LADANG
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KAPUAS KANAN HULU
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KAPUAS KANAN HILIR
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KAPUAS KIRI HILIR
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KAPUAS KIRI HULU
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,TELUK KELANSAM
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,SUNGAI ANA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MERTI GUNA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,TANJUNG KELANSAM
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,ANGGAH JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,LALANG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,AKCAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MENGKURAI
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KEDABANG
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,RAWA MAMBOK
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,SENGKUANG
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MEKAR JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,BATU LALAU
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MENYUMBUNG TENGAH
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,ULAK JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,ALAI
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,TEBING RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,MAIL JAMPONG
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,JERORA SATU
61,KALIMANTAN BARAT,6105,SINTANG,,SINTANG,,KEBIAU BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,LUNDANG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,GANDIS
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,SUNGAI MALI
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,NANGA DEDAI
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,PENYAK LALANG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,PANGKADAN SUNGAI RUPA
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,KUMPANG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,BARAS
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,RIGUK
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,PENGKADAN BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,NANGA JETAK
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,TAOK
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,EMPACI
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,MANGAT BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,EMPARU BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,MANAONG BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,UMIN JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,MEREMPIT BARU
